timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751382017793,15,Delete Parts of Travel Plan,204,,Thread Group 1-10,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382017809,12,GET Travel Plans,200,,Thread Group 1-10,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,12,0,0
1751382017807,16,Delete Account,204,,Thread Group 1-5,,true,,393,317,8,8,http://137.43.49.25:443/api/user,0,0,0
1751382017822,13,PUT Travel Plan,200,,Thread Group 1-10,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3544,12,0,0
1751382017823,13,GET POI Types,200,,Thread Group 1-5,text,true,,700,130,8,8,http://137.43.49.25:443/api/poitypes,13,0,0
1751382017330,512,GET List of Recommendations,200,,Thread Group 1-3,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,492,0,0
1751382017835,9,Post Logout,200,,Thread Group 1-10,,true,,498,317,8,8,http://137.43.49.25:443/api/logout,9,0,0
1751382017792,70,GET Weather,200,,Thread Group 1-8,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,67,0,0
1751382017623,239,Post Login,200,,Thread Group 1-4,,true,,490,233,8,8,http://137.43.49.25:443/api/login,239,0,0
1751382017794,75,GET Weather,200,,Thread Group 1-9,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,73,0,0
1751382017842,28,POST Travel Plans,201,,Thread Group 1-3,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,28,0,0
1751382017862,12,GET CSRF Token,200,,Thread Group 1-4,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,10,0,0
1751382017862,14,GET Zone Busyness,200,,Thread Group 1-8,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,14,0,0
1751382017870,9,GET Zone Busyness,200,,Thread Group 1-9,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,9,0,0
1751382017870,15,Delete Museum Travel Plan,204,,Thread Group 1-3,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3539,0,0,0
1751382017874,22,Post User Picture,201,,Thread Group 1-4,text,true,,578,9338,8,8,http://137.43.49.25:443/api/user/picture,22,0,0
1751382017885,17,Delete Parts of Travel Plan,204,,Thread Group 1-3,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382017896,11,GET User Details,200,,Thread Group 1-4,text,true,,591,231,8,8,http://137.43.49.25:443/api/user,11,0,0
1751382017836,72,GET Weather,200,,Thread Group 1-5,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,66,0,0
1751382017747,167,Post Login,200,,Thread Group 1-6,,true,,490,233,8,8,http://137.43.49.25:443/api/login,167,0,0
1751382017902,14,GET Travel Plans,200,,Thread Group 1-3,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,14,0,0
1751382017575,352,Post Login,200,,Thread Group 1-7,,true,,490,233,8,8,http://137.43.49.25:443/api/login,352,0,10
1751382017908,22,GET Zone Busyness,200,,Thread Group 1-5,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,19,0,0
1751382017914,16,GET CSRF Token,200,,Thread Group 1-6,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,16,0,0
1751382017907,23,GET User Picture,200,,Thread Group 1-4,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_663_istockphoto-1337144146-612x612.jpg,23,0,9
1751382017927,13,GET CSRF Token,200,,Thread Group 1-7,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,13,0,0
1751382017917,27,PUT Travel Plan,200,,Thread Group 1-3,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3549,27,0,0
1751382017945,5,Post Logout,200,,Thread Group 1-3,,true,,498,317,8,8,http://137.43.49.25:443/api/logout,5,0,0
1751382017940,21,Post User Picture,201,,Thread Group 1-7,text,true,,578,9335,8,8,http://137.43.49.25:443/api/user/picture,21,0,0
1751382017930,31,Post User Picture,201,,Thread Group 1-6,text,true,,578,9329,8,8,http://137.43.49.25:443/api/user/picture,31,0,0
1751382017961,11,GET User Details,200,,Thread Group 1-7,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,10,0,0
1751382017961,12,GET User Details,200,,Thread Group 1-6,text,true,,620,231,8,8,http://137.43.49.25:443/api/user,12,0,0
1751382017972,10,GET User Picture,200,,Thread Group 1-7,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_662_istockphoto-1337144146-612x612.jpg,9,0,0
1751382017974,11,GET User Picture,200,,Thread Group 1-6,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_664_istockphoto-1337144146-612x612.jpg,10,0,0
1751382017844,159,Post Login,200,,Thread Group 1-10,,true,,490,234,8,8,http://137.43.49.25:443/api/login,159,0,0
1751382018004,10,GET CSRF Token,200,,Thread Group 1-10,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,10,0,0
1751382018015,17,Delete Account,204,,Thread Group 1-10,,true,,393,317,8,8,http://137.43.49.25:443/api/user,0,0,0
1751382018033,10,GET POI Types,200,,Thread Group 1-10,text,true,,700,130,8,8,http://137.43.49.25:443/api/poitypes,10,0,0
1751382017950,122,Post Login,200,,Thread Group 1-3,,true,,490,233,8,8,http://137.43.49.25:443/api/login,122,0,0
1751382018073,7,GET CSRF Token,200,,Thread Group 1-3,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,7,0,0
1751382018043,43,GET Weather,200,,Thread Group 1-10,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,39,0,0
1751382018086,12,GET Zone Busyness,200,,Thread Group 1-10,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,12,0,0
1751382018080,18,Delete Account,204,,Thread Group 1-3,,true,,393,317,8,8,http://137.43.49.25:443/api/user,0,0,0
1751382017930,186,Post Account,201,,Thread Group 1-5,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,186,0,0
1751382017982,184,PUT User Details,200,,Thread Group 1-7,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,184,0,0
1751382017879,295,Post Account,201,,Thread Group 1-9,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,295,0,0
1751382017930,249,PUT User Details,200,,Thread Group 1-4,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,249,0,0
1751382017876,304,Post Account,201,,Thread Group 1-8,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,303,0,0
1751382018167,30,GET Museum Recommendations,200,,Thread Group 1-7,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,16,0,0
1751382017985,217,PUT User Details,200,,Thread Group 1-6,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,217,0,0
1751382018197,20,POST Museum Travel Plan,201,,Thread Group 1-7,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,20,0,0
1751382018179,36,GET Museum Recommendations,200,,Thread Group 1-4,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,21,0,0
1751382018203,31,GET Museum Recommendations,200,,Thread Group 1-6,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,16,0,0
1751382018232,35,POST Museum Travel Plan,201,,Thread Group 1-4,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,14,0,0
1751382018235,33,POST Museum Travel Plan,201,,Thread Group 1-6,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,33,0,0
1751382018098,170,Post Account,201,,Thread Group 1-10,text,true,,583,248,7,7,http://137.43.49.25:443/api/register,170,0,0
1751382018117,154,Post Login,200,,Thread Group 1-5,,true,,490,233,7,7,http://137.43.49.25:443/api/login,154,0,0
1751382018271,16,GET CSRF Token,200,,Thread Group 1-5,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,15,0,0
1751382018287,35,Post User Picture,201,,Thread Group 1-5,text,true,,578,9356,7,7,http://137.43.49.25:443/api/user/picture,35,0,0
1751382018180,142,Post Login,200,,Thread Group 1-8,,true,,490,233,7,7,http://137.43.49.25:443/api/login,142,0,0
1751382018232,101,GET Park Recommendations,200,,Thread Group 1-7,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,44,0,0
1751382018175,161,Post Login,200,,Thread Group 1-9,,true,,490,233,7,7,http://137.43.49.25:443/api/login,161,0,0
1751382018333,46,POST Park Travel Plan,201,,Thread Group 1-7,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,45,0,0
1751382018322,57,GET User Details,200,,Thread Group 1-5,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,57,0,0
1751382018323,56,GET CSRF Token,200,,Thread Group 1-8,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,56,0,0
1751382018337,42,GET CSRF Token,200,,Thread Group 1-9,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,42,0,0
1751382018268,168,GET Park Recommendations,200,,Thread Group 1-6,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,65,0,0
1751382018379,86,GET User Picture,200,,Thread Group 1-5,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_665_istockphoto-1337144146-612x612.jpg,83,0,0
1751382018379,86,Post User Picture,201,,Thread Group 1-9,text,true,,578,9344,7,7,http://137.43.49.25:443/api/user/picture,86,0,0
1751382018379,86,Post User Picture,201,,Thread Group 1-8,text,true,,578,9335,7,7,http://137.43.49.25:443/api/user/picture,86,0,0
1751382018268,197,Post Login,200,,Thread Group 1-10,,true,,490,234,7,7,http://137.43.49.25:443/api/login,197,0,0
1751382018437,48,POST Park Travel Plan,201,,Thread Group 1-6,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,48,0,0
1751382018267,229,GET Park Recommendations,200,,Thread Group 1-4,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,85,0,0
1751382018465,32,GET CSRF Token,200,,Thread Group 1-10,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,32,0,0
1751382018465,35,GET User Details,200,,Thread Group 1-9,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,35,0,0
1751382018465,42,GET User Details,200,,Thread Group 1-8,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,41,0,0
1751382018500,12,GET User Picture,200,,Thread Group 1-9,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_666_istockphoto-1337144146-612x612.jpg,12,0,0
1751382018507,15,GET User Picture,200,,Thread Group 1-8,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_667_istockphoto-1337144146-612x612.jpg,14,0,0
1751382018496,28,POST Park Travel Plan,201,,Thread Group 1-4,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,28,0,0
1751382018497,32,Post User Picture,201,,Thread Group 1-10,text,true,,578,9338,8,8,http://137.43.49.25:443/api/user/picture,32,0,0
1751382018529,37,GET User Details,200,,Thread Group 1-10,text,true,,621,231,8,8,http://137.43.49.25:443/api/user,37,0,0
1751382018566,15,GET User Picture,200,,Thread Group 1-10,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_668_istockphoto-1337144146-612x612.jpg,14,0,0
1751382018524,73,GET POI Types,200,,Thread Group 1-11,text,true,,700,130,8,8,http://137.43.49.25:443/api/poitypes,73,0,7
1751382018465,162,PUT User Details,200,,Thread Group 1-5,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,162,0,0
1751382018522,144,PUT User Details,200,,Thread Group 1-8,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,144,0,0
1751382018628,39,GET Museum Recommendations,200,,Thread Group 1-5,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,27,0,0
1751382018598,85,GET Weather,200,,Thread Group 1-11,text,true,,18980,163,8,8,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,74,0,0
1751382018683,17,GET Zone Busyness,200,,Thread Group 1-11,text,true,,487,185,8,8,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,17,0,0
1751382018666,44,GET Museum Recommendations,200,,Thread Group 1-8,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,30,0,0
1751382018581,154,PUT User Details,200,,Thread Group 1-10,text,true,,621,310,8,8,http://137.43.49.25:443/api/user,154,0,0
1751382018711,21,POST Museum Travel Plan,201,,Thread Group 1-8,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,20,0,0
1751382018668,46,POST Museum Travel Plan,201,,Thread Group 1-5,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,46,0,0
1751382018768,117,GET Museum Recommendations,200,,Thread Group 1-10,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,117,0,0
1751382018512,400,PUT User Details,200,,Thread Group 1-9,text,true,,620,310,8,8,http://137.43.49.25:443/api/user,400,0,0
1751382018379,540,GET List of Recommendations,200,,Thread Group 1-7,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,534,0,0
1751382018700,227,Post Account,201,,Thread Group 1-11,text,true,,583,248,8,8,http://137.43.49.25:443/api/register,219,0,0
1751382018886,96,POST Museum Travel Plan,201,,Thread Group 1-10,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,96,0,0
1751382018913,129,GET Museum Recommendations,200,,Thread Group 1-9,text,true,,37238,328,8,8,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,65,0,0
1751382018768,274,GET Park Recommendations,200,,Thread Group 1-8,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,141,0,0
1751382018485,568,GET List of Recommendations,200,,Thread Group 1-6,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,530,0,0
1751382018524,529,GET List of Recommendations,200,,Thread Group 1-4,text,true,,1217,1360,8,8,http://137.43.49.25:443/api/pois/recommendation,529,0,0
1751382018920,133,POST Travel Plans,201,,Thread Group 1-7,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,133,0,0
1751382018768,331,GET Park Recommendations,200,,Thread Group 1-5,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,117,0,0
1751382019043,62,POST Park Travel Plan,201,,Thread Group 1-8,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,62,0,0
1751382019054,56,Delete Museum Travel Plan,204,,Thread Group 1-7,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3562,0,0,0
1751382019054,61,POST Travel Plans,201,,Thread Group 1-4,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,61,0,0
1751382019043,72,POST Museum Travel Plan,201,,Thread Group 1-9,text,true,,634,492,8,8,http://137.43.49.25:443/api/userplans,72,0,0
1751382019054,61,POST Travel Plans,201,,Thread Group 1-6,text,true,,1048,979,8,8,http://137.43.49.25:443/api/userplans/multiple,59,0,0
1751382018982,142,GET Park Recommendations,200,,Thread Group 1-10,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,71,0,0
1751382019111,22,Delete Parts of Travel Plan,204,,Thread Group 1-7,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382019116,24,Delete Museum Travel Plan,204,,Thread Group 1-6,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3564,0,0,0
1751382019116,25,Delete Museum Travel Plan,204,,Thread Group 1-4,,true,,393,295,8,8,http://137.43.49.25:443/api/userplans/3563,0,0,0
1751382019133,15,GET Travel Plans,200,,Thread Group 1-7,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,14,0,0
1751382019124,24,POST Park Travel Plan,201,,Thread Group 1-10,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,24,0,0
1751382018927,222,Post Login,200,,Thread Group 1-11,,true,,490,234,8,8,http://137.43.49.25:443/api/login,222,0,0
1751382019149,9,GET CSRF Token,200,,Thread Group 1-11,text,true,,564,185,8,8,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382019100,61,POST Park Travel Plan,201,,Thread Group 1-5,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,61,0,0
1751382019141,25,Delete Parts of Travel Plan,204,,Thread Group 1-4,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382019148,20,PUT Travel Plan,200,,Thread Group 1-7,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3565,19,0,0
1751382019168,10,Post Logout,200,,Thread Group 1-7,,true,,498,317,8,8,http://137.43.49.25:443/api/logout,10,0,0
1751382019159,25,Post User Picture,201,,Thread Group 1-11,text,true,,578,9326,8,8,http://137.43.49.25:443/api/user/picture,25,0,0
1751382019166,34,GET Travel Plans,200,,Thread Group 1-4,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,34,0,0
1751382019185,39,GET User Details,200,,Thread Group 1-11,text,true,,621,231,8,8,http://137.43.49.25:443/api/user,38,0,0
1751382019224,29,GET User Picture,200,,Thread Group 1-11,bin,true,,9295,231,8,8,http://137.43.49.25:443/api/user/picture/user_669_istockphoto-1337144146-612x612.jpg,29,0,0
1751382019116,137,GET Park Recommendations,200,,Thread Group 1-9,text,true,,245636,349,8,8,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,74,0,0
1751382019140,88,Delete Parts of Travel Plan,204,,Thread Group 1-6,,true,,393,303,8,8,http://137.43.49.25:443/api/userplans,0,0,0
1751382019201,74,PUT Travel Plan,200,,Thread Group 1-4,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3567,73,0,0
1751382019260,19,GET Travel Plans,200,,Thread Group 1-6,text,true,,932,268,8,8,http://137.43.49.25:443/api/userplans,19,0,0
1751382019260,28,POST Park Travel Plan,201,,Thread Group 1-9,text,true,,632,483,8,8,http://137.43.49.25:443/api/userplans,28,0,0
1751382019275,20,Post Logout,200,,Thread Group 1-4,,true,,498,317,8,8,http://137.43.49.25:443/api/logout,20,0,0
1751382019280,42,PUT Travel Plan,200,,Thread Group 1-6,text,true,,632,462,8,8,http://137.43.49.25:443/api/userplans/3566,42,0,0
